policy_id,start_date,year,exposure,age,vehicle_value,credit_score,gdp,cpi,unemp,ffr,lambda,claims
2285,2018-05-01,2018,0.7845335012534633,80,494428.49936894025,724.8240900810141,20193.89525,250.768,3.9,1.7725,0.5655606691016436,0
2286,2019-02-01,2019,0.8145932626212016,50,284183.7810472968,738.4290272321053,20715.6715,255.18775,3.75,2.27,0.557659114493791,1
2287,2019-05-01,2019,0.6622113568009809,66,111361.40119156126,713.2214760222816,20715.6715,255.18775,3.75,2.27,0.46857111877801955,1
2288,2018-02-01,2018,0.921562779112719,48,393391.3569168588,732.2114323558168,20193.89525,250.768,3.9,1.7725,0.6550136600536486,2
2289,2022-03-01,2022,0.962233679019846,63,104860.31844506261,650.7153543696575,22075.93125,291.01075,3.7,1.2650000000000001,0.6405527004871626,1
2290,2021-01-01,2021,0.9498800560832024,76,124876.06741982533,754.50079139406,21532.407,269.43925,5.6,0.085,0.7115884202281286,1
2291,2019-12-01,2019,0.6490990259917453,27,138154.67008179834,607.9197419050492,20715.6715,255.18775,3.75,2.27,0.45146922891300867,1
2292,2018-11-01,2018,0.7709757566917688,25,65905.90940636797,603.6353293767334,20193.89525,250.768,3.9,1.7725,0.5398568950402787,0
2293,2020-09-01,2020,0.7802331160055473,19,280242.5918592157,661.0771807259636,20284.5,258.4575,8.875,0.445,0.6721153209025766,3
2294,2018-07-01,2018,0.9133269463200122,44,272480.02189482446,703.0654829465134,20193.89525,250.768,3.9,1.7725,0.6471470277280965,1
2295,2019-03-01,2019,0.5121164490701631,54,83329.00380641945,709.064863076663,20715.6715,255.18775,3.75,2.27,0.3887650865601583,0
2296,2020-02-01,2020,0.7865928255487233,75,113069.79294660142,752.5792175443893,20284.5,258.4575,8.875,0.445,0.6984444619510642,2
2297,2021-01-01,2021,0.6274934068787843,76,292232.95597711694,752.7945940955267,21532.407,269.43925,5.6,0.085,0.4832990937632493,0
2298,2019-11-01,2019,0.845439640339464,74,101018.34815020286,671.7679287026042,20715.6715,255.18775,3.75,2.27,0.5863758613669763,1
2299,2018-11-01,2018,0.6018535529728979,70,90985.64999118839,731.7591104380762,20193.89525,250.768,3.9,1.7725,0.45173814788490696,1
2300,2021-12-01,2021,0.5892460374161601,71,123764.19113050288,724.7422695571389,21532.407,269.43925,5.6,0.085,0.46035106768545225,0
2301,2020-01-01,2020,0.945485039614141,80,134250.48108545222,759.9864666853838,20284.5,258.4575,8.875,0.445,0.8474872486793666,0
2302,2018-10-01,2018,0.730873808497563,54,252849.13073497824,700.8712331735742,20193.89525,250.768,3.9,1.7725,0.5227632534796446,0
2303,2020-10-01,2020,0.7199769769795239,42,96920.80362291727,723.5987702212099,20284.5,258.4575,8.875,0.445,0.633189747151489,3
2304,2020-04-01,2020,0.7936958115315065,63,265067.1671722079,677.2617551897033,20284.5,258.4575,8.875,0.445,0.6997901588120466,1
2305,2018-06-01,2018,0.7788136501330882,69,133463.19150981406,706.6205372208676,20193.89525,250.768,3.9,1.7725,0.5583047249828863,1
2306,2018-12-01,2018,0.8115497885737568,22,141052.32543999224,663.2422865755332,20193.89525,250.768,3.9,1.7725,0.5658580494300747,1
2307,2019-07-01,2019,0.8090123276924714,21,138217.6525429894,609.9524002662779,20715.6715,255.18775,3.75,2.27,0.5451733480543781,2
2308,2021-08-01,2021,0.5735153103014454,51,80770.55983901599,756.5670276108015,21532.407,269.43925,5.6,0.085,0.4468015923120218,0
2309,2020-11-01,2020,0.6488353802124038,42,116904.99312606332,733.1231049338664,20284.5,258.4575,8.875,0.445,0.5813774604388069,1
2310,2018-08-01,2018,0.8824133266462013,71,268332.55226660287,685.0171753563699,20193.89525,250.768,3.9,1.7725,0.6329075214436848,1
2311,2022-07-01,2022,0.8090920685790479,26,243896.65310024124,645.8687139920978,22075.93125,291.01075,3.7,1.2650000000000001,0.522286024519874,0
2312,2020-04-01,2020,0.8268508048495278,26,195333.74037459225,626.6305653593475,20284.5,258.4575,8.875,0.445,0.7135271020277458,0
2313,2021-09-01,2021,0.9670232362113893,45,121230.1605938848,678.4151004840639,21532.407,269.43925,5.6,0.085,0.7141012624548716,1
2314,2021-12-01,2021,0.8044643944595009,26,243348.3780991775,724.0980287109579,21532.407,269.43925,5.6,0.085,0.5814390638430214,1
2315,2018-02-01,2018,0.8656901181675494,40,151613.54178548141,733.6078811335365,20193.89525,250.768,3.9,1.7725,0.6098479983813166,0
2316,2019-01-01,2019,0.5827502943575382,19,110724.71280194027,697.5740214252247,20715.6715,255.18775,3.75,2.27,0.4150876012748758,0
2317,2021-09-01,2021,0.8812550416914746,52,152460.97716108157,674.4096684487773,21532.407,269.43925,5.6,0.085,0.646745072998693,2
2318,2022-05-01,2022,0.8913360066944733,40,278735.5163259195,774.3126731287136,22075.93125,291.01075,3.7,1.2650000000000001,0.5809162643175317,0
2319,2021-02-01,2021,0.6009966060519218,54,126043.5941630268,691.6209875428203,21532.407,269.43925,5.6,0.085,0.46254408379577017,1
2320,2019-07-01,2019,0.7042320787440985,59,134255.77340409672,704.2856858139093,20715.6715,255.18775,3.75,2.27,0.4909113185797597,0
2321,2020-07-01,2020,0.7855249074054882,73,192265.6230451827,669.5296263420879,20284.5,258.4575,8.875,0.445,0.6967832416236753,2
2322,2018-11-01,2018,0.7436514078872278,77,187171.8499597041,718.2381650111151,20193.89525,250.768,3.9,1.7725,0.5375970914469103,0
2323,2021-08-01,2021,0.8076856586849317,54,128782.35506715288,733.7224052364486,21532.407,269.43925,5.6,0.085,0.5927476331180811,1
2324,2018-11-01,2018,0.6353067902382463,57,192502.2408710276,727.6805420066024,20193.89525,250.768,3.9,1.7725,0.4668919928746647,0
2325,2020-05-01,2020,0.6281005796045065,71,188081.8408009697,721.8673319047867,20284.5,258.4575,8.875,0.445,0.576206090585253,1
2326,2020-09-01,2020,0.891730108531192,63,77245.70979267472,766.2197688532618,20284.5,258.4575,8.875,0.445,0.7871522401658069,1
2327,2020-03-01,2020,0.7733682993566617,28,251329.05590483133,727.7897819042646,20284.5,258.4575,8.875,0.445,0.6699085448031185,0
2328,2020-01-01,2020,0.5832402097294107,62,302268.2741876515,660.8008124669807,20284.5,258.4575,8.875,0.445,0.54331208692017,0
2329,2018-08-01,2018,0.9878911449341103,77,144035.65931690368,662.5204790682111,20193.89525,250.768,3.9,1.7725,0.7206813351676411,1
2330,2022-09-01,2022,0.744232062716037,20,141281.66820104694,668.2104583696282,22075.93125,291.01075,3.7,1.2650000000000001,0.481585605594234,0
2331,2020-09-01,2020,0.5824479612056166,73,63426.89245218623,675.6196716095862,20284.5,258.4575,8.875,0.445,0.5460890399749746,1
2332,2020-04-01,2020,0.6067641160916537,28,93631.0000693123,790.9047163772157,20284.5,258.4575,8.875,0.445,0.5485158536018652,1
2333,2022-08-01,2022,0.8549251890508458,46,255048.6391995731,670.7740918418555,22075.93125,291.01075,3.7,1.2650000000000001,0.5579185631526427,0
2334,2021-04-01,2021,0.5506129611749202,58,173610.1048814018,700.7344711853651,21532.407,269.43925,5.6,0.085,0.4363658827134152,0
2335,2022-11-01,2022,0.5707257153699175,74,202576.00273613213,728.6055567831528,22075.93125,291.01075,3.7,1.2650000000000001,0.4028525760702263,1
2336,2021-08-01,2021,0.7047534224111587,48,240633.32489362097,684.1637765332301,21532.407,269.43925,5.6,0.085,0.5221477964201107,2
2337,2018-08-01,2018,0.8187898317119107,38,317138.6518444034,765.2737424785745,20193.89525,250.768,3.9,1.7725,0.5758398655465704,0
2338,2019-04-01,2019,0.5119959542062134,46,116780.37382881822,634.4312697717538,20715.6715,255.18775,3.75,2.27,0.3870026430460573,0
2339,2018-10-01,2018,0.5743732338305563,33,132331.78949722793,760.2105153775213,20193.89525,250.768,3.9,1.7725,0.42828129971255596,2
2340,2019-03-01,2019,0.6287513896822929,32,330154.8592543306,741.0232160056353,20715.6715,255.18775,3.75,2.27,0.441792151197144,1
2341,2021-06-01,2021,0.861261187819764,50,232808.33515732962,814.3420045264305,21532.407,269.43925,5.6,0.085,0.6307185908381684,0
2342,2019-12-01,2019,0.7157034509582445,45,94885.12032291356,693.5005607433578,20715.6715,255.18775,3.75,2.27,0.49389879333690623,1
2343,2021-04-01,2021,0.5511602250626311,50,188085.58136057915,713.8619181696505,21532.407,269.43925,5.6,0.085,0.4347358626848173,1
2344,2020-04-01,2020,0.6918621556833386,62,133431.11318520422,774.8155601285205,20284.5,258.4575,8.875,0.445,0.6189535538398183,1
2345,2021-04-01,2021,0.7540844180621207,20,113671.59181775287,627.015205537751,21532.407,269.43925,5.6,0.085,0.5455262023829519,0
2346,2018-02-01,2018,0.7597903772257268,42,202745.65238123914,694.1122704277029,20193.89525,250.768,3.9,1.7725,0.5376618562358922,0
2347,2021-10-01,2021,0.9550455511780456,51,214827.51226625897,698.9582401487548,21532.407,269.43925,5.6,0.085,0.706237031669687,1
2348,2019-06-01,2019,0.5862575271166861,25,319423.2089951096,681.4432696436539,20715.6715,255.18775,3.75,2.27,0.4182158263780407,1
2349,2018-11-01,2018,0.7059862113092095,72,253001.79726716198,743.2997542817396,20193.89525,250.768,3.9,1.7725,0.5124287472932173,0
2350,2018-02-01,2018,0.708092677174136,64,95394.19735944828,683.6877822275725,20193.89525,250.768,3.9,1.7725,0.5114706873523522,1
2351,2022-12-01,2022,0.7288167281076312,75,287482.14453341503,670.3913895438204,22075.93125,291.01075,3.7,1.2650000000000001,0.48727555692705715,0
2352,2019-07-01,2019,0.518016917980276,47,78773.54475904138,720.675134390673,20715.6715,255.18775,3.75,2.27,0.3900233360603602,1
2353,2021-12-01,2021,0.9599344540620223,27,168193.82385625446,691.455931548828,21532.407,269.43925,5.6,0.085,0.701078694402571,1
2354,2018-02-01,2018,0.8764196502743289,52,112847.45985737412,716.8180330305574,20193.89525,250.768,3.9,1.7725,0.6218406765808315,0
2355,2022-09-01,2022,0.9895698506152257,42,157920.87040647218,622.621261163889,22075.93125,291.01075,3.7,1.2650000000000001,0.6543137813158325,1
2356,2021-05-01,2021,0.9426461895927787,42,246846.59676345752,706.5038553745075,21532.407,269.43925,5.6,0.085,0.6923714836662623,0
2357,2019-11-01,2019,0.9967439323663712,21,63948.34227266234,757.3975921210291,20715.6715,255.18775,3.75,2.27,0.6829227433770698,2
2358,2018-05-01,2018,0.6876576598733664,50,238092.413280426,658.6822668236721,20193.89525,250.768,3.9,1.7725,0.49525349169507893,0
2359,2022-10-01,2022,0.6734644206007943,42,240294.55817729037,595.8810580467855,22075.93125,291.01075,3.7,1.2650000000000001,0.4477614031656392,1
2360,2018-06-01,2018,0.889063599286601,63,223728.97472302744,729.0031164091263,20193.89525,250.768,3.9,1.7725,0.6351781360608486,1
2361,2022-02-01,2022,0.5728407149435952,31,236221.6542841509,605.219677618139,22075.93125,291.01075,3.7,1.2650000000000001,0.3944384960250313,0
2362,2019-05-01,2019,0.7515432998770848,49,356175.52277120604,687.0285844618035,20715.6715,255.18775,3.75,2.27,0.5167390562026186,0
2363,2020-03-01,2020,0.8712632865644991,32,416783.19983086915,770.9864895822375,20284.5,258.4575,8.875,0.445,0.755073250082624,0
2364,2018-12-01,2018,0.6006987550063059,68,135031.21263885972,655.9344854208471,20193.89525,250.768,3.9,1.7725,0.45061672613963005,0
2365,2019-03-01,2019,0.8342174316057935,42,165811.686874502,635.7756622221386,20715.6715,255.18775,3.75,2.27,0.5684411093926575,1
2366,2020-10-01,2020,0.7218930561793968,19,179485.37893627724,709.7787969457046,20284.5,258.4575,8.875,0.445,0.6266711130947614,0
2367,2019-02-01,2019,0.9503201198531315,42,225543.6296752399,717.6816717253315,20715.6715,255.18775,3.75,2.27,0.6534205465486654,1
2368,2018-02-01,2018,0.6467063333839178,27,114234.2551025328,690.6664637830049,20193.89525,250.768,3.9,1.7725,0.46557843363465756,1
2369,2019-04-01,2019,0.7798509312560782,54,202222.91252571682,718.2864234949183,20715.6715,255.18775,3.75,2.27,0.5360656576772469,1
2370,2019-03-01,2019,0.514279308845289,44,90427.44742200924,713.9539120828747,20715.6715,255.18775,3.75,2.27,0.3876379399838723,0
2371,2018-10-01,2018,0.7819410796510056,36,226229.939729585,771.5629267094721,20193.89525,250.768,3.9,1.7725,0.5503262696117494,0
2372,2022-11-01,2022,0.7858524736948311,77,162448.25807516865,750.8565744770711,22075.93125,291.01075,3.7,1.2650000000000001,0.5223680790267393,0
2373,2022-05-01,2022,0.9674782337388024,74,105976.28591337049,747.0765928787464,22075.93125,291.01075,3.7,1.2650000000000001,0.6485075856155722,0
2374,2019-12-01,2019,0.8369121074210852,39,355519.877721142,668.5500534336143,20715.6715,255.18775,3.75,2.27,0.5693421927081409,0
2375,2020-03-01,2020,0.7821717188926414,39,272783.4389097096,620.5380827320697,20284.5,258.4575,8.875,0.445,0.681130653585023,1
2376,2018-03-01,2018,0.5849272238556296,65,309841.70179340837,692.8674429364343,20193.89525,250.768,3.9,1.7725,0.44143978649469506,0
2377,2020-10-01,2020,0.8762274293694645,77,181767.3589256405,640.8207418223689,20284.5,258.4575,8.875,0.445,0.778615216362081,1
2378,2021-07-01,2021,0.652044925140217,49,96423.9004473264,753.591429745407,21532.407,269.43925,5.6,0.085,0.49041421966746584,0
2379,2021-04-01,2021,0.8429953461745754,22,45627.22582283919,672.1765314859542,21532.407,269.43925,5.6,0.085,0.6076163868164438,1
2380,2022-11-01,2022,0.5611072400351986,53,174177.32057397705,689.7510340166729,22075.93125,291.01075,3.7,1.2650000000000001,0.39365729795635535,1
2381,2020-06-01,2020,0.7411320604151115,61,135951.5942640923,799.0754354648592,20284.5,258.4575,8.875,0.445,0.6562909599296431,3
2382,2019-04-01,2019,0.5434072373900563,57,131841.9619157183,704.0798335113451,20715.6715,255.18775,3.75,2.27,0.4043067610730972,1
2383,2018-09-01,2018,0.6481951129389927,51,136812.47525730316,644.637852533715,20193.89525,250.768,3.9,1.7725,0.47260718788595046,0
2384,2022-09-01,2022,0.5647488955873996,59,240700.9339798087,750.3588710677581,22075.93125,291.01075,3.7,1.2650000000000001,0.39668800137355614,0
2385,2021-11-01,2021,0.6839259865228087,34,113031.23733574756,605.6947405982434,21532.407,269.43925,5.6,0.085,0.505354033360042,0
2386,2019-01-01,2019,0.7355623402399942,78,129347.05668927965,760.9493525160417,20715.6715,255.18775,3.75,2.27,0.515072569606555,0
2387,2022-07-01,2022,0.5128379864618182,22,177498.38862103954,786.1016952837539,22075.93125,291.01075,3.7,1.2650000000000001,0.36522401384129954,0
2388,2020-03-01,2020,0.7183637749403715,59,196687.2547814162,571.3461798041037,20284.5,258.4575,8.875,0.445,0.6379006153972354,2
2389,2019-06-01,2019,0.9497277414193377,75,183516.31245056557,676.1935646413083,20715.6715,255.18775,3.75,2.27,0.6649132634102383,0
2390,2021-11-01,2021,0.6130718865897506,61,381026.0552436257,696.8166022064972,21532.407,269.43925,5.6,0.085,0.47110521962061613,0
2391,2021-08-01,2021,0.5276718623936176,75,199547.05341805992,700.9314674779237,21532.407,269.43925,5.6,0.085,0.4285039499540271,0
2392,2022-05-01,2022,0.6574760029325262,71,120156.0716024722,725.3018707432443,22075.93125,291.01075,3.7,1.2650000000000001,0.446313375558984,0
2393,2018-09-01,2018,0.6386802818160504,26,268821.1859051323,703.7479264576617,20193.89525,250.768,3.9,1.7725,0.4608623552020535,0
2394,2020-11-01,2020,0.7366735202958807,19,225415.59869983268,683.4561359277614,20284.5,258.4575,8.875,0.445,0.6378852571445777,0
2395,2021-09-01,2021,0.6777839622227475,37,90148.99999826102,697.4990497461666,21532.407,269.43925,5.6,0.085,0.5024712847232011,2
2396,2022-10-01,2022,0.8353157063247636,69,100684.07712411055,728.798455077963,22075.93125,291.01075,3.7,1.2650000000000001,0.5518792081919941,0
2397,2018-09-01,2018,0.9430001522414386,34,214090.71071434557,674.194762789348,20193.89525,250.768,3.9,1.7725,0.6669282162959924,0
2398,2021-12-01,2021,0.7078564749099314,73,352087.75094703614,660.5466837651383,21532.407,269.43925,5.6,0.085,0.5313504063467752,0
2399,2018-05-01,2018,0.7615331141278148,35,113337.23995721307,735.6783364047113,20193.89525,250.768,3.9,1.7725,0.5367174901217101,1
2400,2021-04-01,2021,0.6690878096269444,22,153863.22854122627,723.0343830177353,21532.407,269.43925,5.6,0.085,0.4931703718775616,0
2401,2020-04-01,2020,0.9137363667832687,34,154563.91321861095,652.736062841909,20284.5,258.4575,8.875,0.445,0.79542952305731,3
2402,2019-06-01,2019,0.5819743698230013,72,129896.94524405447,765.7761977843115,20715.6715,255.18775,3.75,2.27,0.4269653542927522,1
2403,2018-06-01,2018,0.692145184148103,70,228049.8831187841,656.3834140832024,20193.89525,250.768,3.9,1.7725,0.5034340147960534,1
2404,2021-04-01,2021,0.839313787757419,76,92126.42030455885,685.3506885086651,21532.407,269.43925,5.6,0.085,0.6231705023021317,1
2405,2021-07-01,2021,0.9763377698836848,18,151014.25079888184,714.6005298961963,21532.407,269.43925,5.6,0.085,0.7114855239160577,0
2406,2021-07-01,2021,0.6152715591015294,22,168606.3765715021,708.5795154018213,21532.407,269.43925,5.6,0.085,0.46232827726864223,0
2407,2019-10-01,2019,0.8434350338065997,24,294414.69109143264,647.3705168637952,20715.6715,255.18775,3.75,2.27,0.569102605610071,1
2408,2022-12-01,2022,0.5429798716213554,79,111488.20773553393,673.3018985668241,22075.93125,291.01075,3.7,1.2650000000000001,0.3907332639057367,0
2409,2020-02-01,2020,0.8539558433694765,55,126238.57425276443,771.7801886650873,20284.5,258.4575,8.875,0.445,0.7489658594650177,1
2410,2021-02-01,2021,0.9631852980237454,38,123361.44923000441,651.6829762809423,21532.407,269.43925,5.6,0.085,0.7080891406960143,1
2411,2020-12-01,2020,0.9049504280555993,73,386205.18391856225,680.1001609368193,20284.5,258.4575,8.875,0.445,0.8041493410836859,0
2412,2019-03-01,2019,0.5875267157098278,29,190807.63117431983,709.9353334119796,20715.6715,255.18775,3.75,2.27,0.41977557940838345,0
2413,2022-01-01,2022,0.5345696260919794,74,160628.74013430328,697.4240446122338,22075.93125,291.01075,3.7,1.2650000000000001,0.3857476393869163,0
2414,2020-03-01,2020,0.7766082688467577,31,175146.54236096912,671.3314222097301,20284.5,258.4575,8.875,0.445,0.6736285518526791,2
2415,2018-08-01,2018,0.7479008005466312,20,184256.87699894817,661.0223358077329,20193.89525,250.768,3.9,1.7725,0.5236715508867748,2
2416,2022-09-01,2022,0.9133286846335977,42,229405.59966580523,646.5257905287315,22075.93125,291.01075,3.7,1.2650000000000001,0.5971077752536927,1
2417,2019-10-01,2019,0.7924459426430985,66,158244.08489716653,687.0542513225222,20715.6715,255.18775,3.75,2.27,0.5478323964035807,0
2418,2021-07-01,2021,0.8382868259213865,30,225336.86398839188,749.0439395172667,21532.407,269.43925,5.6,0.085,0.6068566914310211,0
2419,2022-06-01,2022,0.6108106272295117,63,251971.1565859562,783.0185650128657,22075.93125,291.01075,3.7,1.2650000000000001,0.4201550189986443,0
2420,2022-02-01,2022,0.6610926784342155,71,94698.58263749082,752.7936183609226,22075.93125,291.01075,3.7,1.2650000000000001,0.4482545897387887,0
2421,2020-01-01,2020,0.7524276049807668,49,316516.31896118645,664.2327535061341,20284.5,258.4575,8.875,0.445,0.6608719829295612,0
2422,2019-02-01,2019,0.9717099383706227,79,244440.950431016,756.268457451027,20715.6715,255.18775,3.75,2.27,0.6841894237737776,0
2423,2021-08-01,2021,0.6176750371232629,40,137279.12406817215,712.8551269268744,21532.407,269.43925,5.6,0.085,0.4682758129222936,0
2424,2018-08-01,2018,0.6350188446231186,70,161226.42916968864,689.880298538027,20193.89525,250.768,3.9,1.7725,0.4700791304084087,0
2425,2018-03-01,2018,0.7934830352896824,67,194294.99260365256,638.8059385710475,20193.89525,250.768,3.9,1.7725,0.5675951435191273,1
2426,2021-06-01,2021,0.5357041021343321,71,189359.7175024696,694.7541577546676,21532.407,269.43925,5.6,0.085,0.43170352446593785,0
2427,2019-07-01,2019,0.518572295201011,58,247730.03019876653,686.0284375053662,20715.6715,255.18775,3.75,2.27,0.39265126953557894,0
2428,2020-07-01,2020,0.8708410316612571,30,203505.3239703463,752.5617375345879,20284.5,258.4575,8.875,0.445,0.7538612029447364,0
2429,2021-08-01,2021,0.8059758701128885,58,160392.85040654746,734.4736600431885,21532.407,269.43925,5.6,0.085,0.5928352659579932,0
2430,2021-10-01,2021,0.8765207311371341,41,123975.22122133049,758.4072994838135,21532.407,269.43925,5.6,0.085,0.6392030674082956,0
2431,2022-09-01,2022,0.6311495449626818,49,258703.9867190862,667.425070583553,22075.93125,291.01075,3.7,1.2650000000000001,0.42723401921782833,0
2432,2021-09-01,2021,0.9026428582146764,41,163492.86967253106,625.8038836219257,21532.407,269.43925,5.6,0.085,0.6595572296723241,2
2433,2018-06-01,2018,0.9131109360605478,64,258577.66707144454,655.0962834940142,20193.89525,250.768,3.9,1.7725,0.654133976286572,4
2434,2022-07-01,2022,0.5924477004446089,56,89752.5235291258,682.723221641942,22075.93125,291.01075,3.7,1.2650000000000001,0.4094189518699239,1
2435,2020-02-01,2020,0.5121207453776151,54,185237.10709503503,669.9416225619681,20284.5,258.4575,8.875,0.445,0.4966777319540874,0
2436,2020-05-01,2020,0.66981884790584445,41,68751.90981785035,698.1094003647128,20284.5,258.4575,8.875,0.445,0.5958747456038763,0
2437,2021-03-01,2021,0.7584776227595285,34,65435.93006883284,809.7281235028756,21532.407,269.43925,5.6,0.085,0.5526479626793597,1
2438,2019-09-01,2019,0.9975032784277573,40,77029.73916390535,583.7465137490519,20715.6715,255.18775,3.75,2.27,0.6907244304283829,1
2439,2022-09-01,2022,0.7062906987266615,38,211346.9858441922,704.0986608967416,22075.93125,291.01075,3.7,1.2650000000000001,0.464728082152233,1
2440,2022-11-01,2022,0.7023291829973459,24,226914.49540714512,711.6506199599814,22075.93125,291.01075,3.7,1.2650000000000001,0.45897701211375763,2
2441,2022-05-01,2022,0.9132627369835973,72,327746.21162121726,699.6412923756791,22075.93125,291.01075,3.7,1.2650000000000001,0.6069918208183982,0
2442,2018-04-01,2018,0.9190264942590147,36,185721.00738121427,674.4187062029645,20193.89525,250.768,3.9,1.7725,0.6487281912521942,1
2443,2018-10-01,2018,0.5285260801902041,42,181950.95766012443,669.4851182506743,20193.89525,250.768,3.9,1.7725,0.4073662614731665,1
2444,2019-04-01,2019,0.7293280237354338,22,266285.3277043219,754.2462665064081,20715.6715,255.18775,3.75,2.27,0.4957305551032048,2
2445,2022-07-01,2022,0.645797515870072,41,141988.94280422662,710.2704952208644,22075.93125,291.01075,3.7,1.2650000000000001,0.4329015471545776,2
2446,2019-04-01,2019,0.6550574876600876,60,284121.71517020994,732.7850933265169,20715.6715,255.18775,3.75,2.27,0.4630355729519859,0
2447,2020-11-01,2020,0.8808623683871701,49,70356.56996859585,640.1985842999865,20284.5,258.4575,8.875,0.445,0.7709949821965476,1
2448,2022-03-01,2022,0.5072228694334626,60,129206.05139903678,705.2896545178531,22075.93125,291.01075,3.7,1.2650000000000001,0.37043157464314497,1
2449,2022-03-01,2022,0.8650100256782025,55,101499.37710265387,615.2928506281335,22075.93125,291.01075,3.7,1.2650000000000001,0.5675131154304094,1
2450,2021-03-01,2021,0.5640441963914782,78,34226.07651363725,705.5264679196735,21532.407,269.43925,5.6,0.085,0.44835998141900985,0
2451,2020-06-01,2020,0.8196024082135409,18,265660.4336512722,676.2440603348955,20284.5,258.4575,8.875,0.445,0.70424280535192,0
2452,2019-09-01,2019,0.5224514725850895,28,150995.58422141604,756.1384069717577,20715.6715,255.18775,3.75,2.27,0.3880289878181284,1
2453,2020-03-01,2020,0.806772445444949,80,161507.75013968733,714.02051806061,20284.5,258.4575,8.875,0.445,0.7175342490286042,1
2454,2021-02-01,2021,0.5606042266590521,34,155736.87152921653,754.8323705047666,21532.407,269.43925,5.6,0.085,0.4358390953937413,0
2455,2021-11-01,2021,0.5238020595861599,43,203402.76483901427,775.9514700252113,21532.407,269.43925,5.6,0.085,0.41907905433312187,0
2456,2018-02-01,2018,0.860130310873501,46,144156.2626441468,735.9135089015751,20193.89525,250.768,3.9,1.7725,0.607794809132772,0
2457,2021-10-01,2021,0.9013162994524464,45,217164.76981919716,718.4496259000543,21532.407,269.43925,5.6,0.085,0.6599581687560917,0
2458,2020-12-01,2020,0.8830694211646914,28,89170.08514645406,691.1614608607595,20284.5,258.4575,8.875,0.445,0.7641640940896017,0
2459,2022-06-01,2022,0.7927094247424975,60,189472.44943337695,623.905404170016,22075.93125,291.01075,3.7,1.2650000000000001,0.5217834266032452,1
2460,2022-06-01,2022,0.7393883948680013,36,70684.88836697224,702.1297371113599,22075.93125,291.01075,3.7,1.2650000000000001,0.4830257243698815,0
2461,2018-10-01,2018,0.5173922332469374,37,243053.29207319889,715.0725172458166,20193.89525,250.768,3.9,1.7725,0.4008561354244777,1
2462,2021-01-01,2021,0.6200972243677825,37,75086.05220145876,698.8899653673828,21532.407,269.43925,5.6,0.085,0.4688647784690018,1
2463,2021-08-01,2021,0.7155741679016501,24,229884.65355386172,600.1302702810755,21532.407,269.43925,5.6,0.085,0.5220368163087008,2
2464,2018-04-01,2018,0.8417450464330614,27,138696.32553664278,680.5627562038508,20193.89525,250.768,3.9,1.7725,0.5883529550425335,1
2465,2020-11-01,2020,0.9149496969766915,18,301147.28934742697,699.5031877926115,20284.5,258.4575,8.875,0.445,0.7896106194476821,1
2466,2018-07-01,2018,0.5790549231460318,77,143804.25212442805,688.7720781458535,20193.89525,250.768,3.9,1.7725,0.44124205271886047,1
2467,2018-11-01,2018,0.8796087347436696,58,437079.36853139376,704.7290751701677,20193.89525,250.768,3.9,1.7725,0.6262879065318889,2
2468,2022-06-01,2022,0.7161533699836582,72,164336.70757404817,800.0104841950713,22075.93125,291.01075,3.7,1.2650000000000001,0.4791358053988182,0
2469,2021-11-01,2021,0.631963555002585,57,147121.04894717393,589.1953186144317,21532.407,269.43925,5.6,0.085,0.4808483262265239,2
2470,2018-02-01,2018,0.7104412650223821,64,282831.6181079025,645.3396997982452,20193.89525,250.768,3.9,1.7725,0.5129142011375056,0
2471,2021-05-01,2021,0.9089765115641057,40,301422.0601412606,745.2293581470709,21532.407,269.43925,5.6,0.085,0.6642238628499246,2
2472,2019-01-01,2019,0.9786277170060202,39,169201.20359006635,714.7865969777283,20715.6715,255.18775,3.75,2.27,0.6748836988476442,0
2473,2020-08-01,2020,0.6728486261563376,47,330644.8505230795,677.4156639905394,20284.5,258.4575,8.875,0.445,0.6000215589424094,2
2474,2018-11-01,2018,0.9095810580765828,26,163543.34527672935,639.0522893892598,20193.89525,250.768,3.9,1.7725,0.6378992472404641,0
2475,2019-11-01,2019,0.8243770516710356,61,218347.95259091974,704.2762624725582,20715.6715,255.18775,3.75,2.27,0.5676682911364327,1
2476,2021-04-01,2021,0.6014698811341077,42,267724.5262891153,691.3076086761596,21532.407,269.43925,5.6,0.085,0.45976296699510577,1
2477,2021-04-01,2021,0.9117171707330272,31,240661.2745094169,618.7748686645704,21532.407,269.43925,5.6,0.085,0.6631219951689675,0
2478,2022-11-01,2022,0.8688563981559128,40,108420.03789836243,656.34577939391,22075.93125,291.01075,3.7,1.2650000000000001,0.5654552126383025,1
2479,2018-06-01,2018,0.825972348684445,48,118173.48404136638,720.0073480004089,20193.89525,250.768,3.9,1.7725,0.5840272098475764,0
2480,2018-05-01,2018,0.6114993679802865,22,173237.49901991658,647.8620765978719,20193.89525,250.768,3.9,1.7725,0.44509277606545067,1
2481,2020-05-01,2020,0.6284870167728513,38,309118.0850449588,724.3802712744014,20284.5,258.4575,8.875,0.445,0.5661067170268111,0
2482,2021-05-01,2021,0.6985824351431802,25,190569.68309881314,733.2144662815756,21532.407,269.43925,5.6,0.085,0.5117815785822727,2
2483,2021-05-01,2021,0.8969434584723786,43,279579.3979018218,692.8677701659112,21532.407,269.43925,5.6,0.085,0.6557825495282568,2
